UpdatedAt,Country,CountryCode,State,StateCode,City,CityID,Latitude,Longitude,WeatherCondition,WeatherDescription,WeatherCode,Temperature,FeelsLike,TempMin,TempMax,Pressure,Humidity,SeaLevel,GroundLevel,WindSpeed,WindDirection,WindGust,CloudCoverage,Visibility,AQI,CO,NO,NO2,O3,SO2,PM25,PM10,NH3,CreatedAt,Source,Date,AQI_Category
2025-11-04 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.02,28.78,27,34,1002,94,1005,1002,5.23,332,7.1,10,8048,143,1000.76,0.85,34.34,66.39,20.09,71.5,85.8,1.46,2025-11-04 12:00:00,OpenWeather,2025-11-04,Moderate
2025-11-05 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.81,29.5,27,34,1007,85,1017,993,5.78,109,1.61,8,8128,126,316.37,14.93,45.66,60.9,24.3,61.74,90.14,11.54,2025-11-05 12:00:00,OpenWeather,2025-11-05,Moderate
2025-11-06 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,32.9,31.77,27,34,1004,85,1019,991,4.08,143,11.45,11,8567,101,418.53,0.43,17.17,36.55,28.9,46.46,65.97,2.08,2025-11-06 12:00:00,OpenWeather,2025-11-06,Moderate
2025-11-07 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,33.59,34.6,27,34,1007,78,1009,996,4.62,149,5.91,64,9281,112,1212.46,19.59,18.69,68.11,27.25,47.04,60.68,14.54,2025-11-07 12:00:00,OpenWeather,2025-11-07,Moderate
2025-11-08 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Haze,haze,721,33.72,32.86,27,34,1008,92,1002,1005,2.38,271,9.61,88,1118,116,1209.32,3.9,59.73,22.81,3.83,62.64,95.84,3.06,2025-11-08 12:00:00,OpenWeather,2025-11-08,Moderate
2025-11-09 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,33.55,35.02,27,34,1018,78,1018,999,2.7,232,1.12,4,9911,123,1312.51,13.76,8.51,22.81,27.57,59.04,82.07,6.14,2025-11-09 12:00:00,OpenWeather,2025-11-09,Moderate
2025-11-10 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,33.81,33.97,27,34,1009,90,1017,1007,4.33,328,7.52,12,9056,85,860.22,2.46,23.21,40.11,27.79,36.55,53.73,8.52,2025-11-10 12:00:00,OpenWeather,2025-11-10,Satisfactory
2025-11-11 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,33.27,33.02,27,34,1004,84,1008,998,6.2,171,2.68,5,9575,91,1393.08,17.33,8.67,36.52,12.39,47.32,71.45,13.51,2025-11-11 12:00:00,OpenWeather,2025-11-11,Satisfactory
2025-11-12 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Haze,haze,721,31.16,31.49,27,34,1023,80,1014,993,5.77,92,8.6,64,2113,89,351.36,11.12,26.04,55.46,26.03,42.72,65.79,1.6,2025-11-12 12:00:00,OpenWeather,2025-11-12,Satisfactory
2025-11-13 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,27.7,26.39,27,34,996,80,1001,1010,6.59,106,8.46,10,5836,124,834.45,17.04,32.59,53.59,29.73,60.76,86.28,13.32,2025-11-13 12:00:00,OpenWeather,2025-11-13,Moderate
2025-11-14 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,28.19,26.91,27,34,999,80,1007,999,0.78,5,6.93,6,6885,139,631.84,7.61,7.98,46.7,12.77,69.5,87.57,2.63,2025-11-14 12:00:00,OpenWeather,2025-11-14,Moderate
2025-11-15 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,29.91,29.02,27,34,1014,91,1009,1003,2.14,296,11.58,5,9675,140,1231.56,5.23,42.98,11.62,6.46,67.2,82.66,3.48,2025-11-15 12:00:00,OpenWeather,2025-11-15,Moderate
2025-11-16 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,32.98,33.52,27,34,999,90,1005,1014,4.59,235,7.92,3,8325,148,357.44,11.8,59.87,63.47,24.97,87.32,130.98,4.74,2025-11-16 12:00:00,OpenWeather,2025-11-16,Moderate
2025-11-17 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,28.16,27.66,27,34,999,93,1011,993,2.36,172,11.68,42,9571,133,1419.85,8.62,22.76,77.0,16.08,71.82,114.19,2.91,2025-11-17 12:00:00,OpenWeather,2025-11-17,Moderate
2025-11-18 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,32.51,31.89,27,34,1015,81,1002,1002,5.7,294,3.54,13,8908,138,1094.71,8.74,21.83,52.58,4.01,77.28,117.47,9.15,2025-11-18 12:00:00,OpenWeather,2025-11-18,Moderate
2025-11-19 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,27.08,26.22,27,34,1010,91,1019,991,5.62,1,5.54,53,8539,73,1089.37,18.85,57.2,37.37,21.34,31.39,47.4,11.43,2025-11-19 12:00:00,OpenWeather,2025-11-19,Satisfactory
2025-11-20 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,27.98,26.11,27,34,1004,88,1019,991,5.21,268,7.39,3,6207,113,902.4,2.43,27.7,32.3,19.41,65.54,86.51,11.48,2025-11-20 12:00:00,OpenWeather,2025-11-20,Moderate
2025-11-21 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,30.94,31.96,27,34,1002,88,1004,1008,0.54,98,7.6,51,9901,139,464.68,16.72,36.91,41.17,14.18,76.45,113.15,10.12,2025-11-21 12:00:00,OpenWeather,2025-11-21,Moderate
2025-11-22 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,33.61,31.67,27,34,1000,82,1017,995,3.06,204,9.44,48,6128,98,894.63,9.0,40.16,48.45,17.81,54.88,83.42,3.79,2025-11-22 12:00:00,OpenWeather,2025-11-22,Satisfactory
2025-11-23 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,27.21,25.44,27,34,1011,83,1008,1008,6.54,343,6.31,1,9702,77,1144.53,16.36,27.27,25.26,7.84,33.88,51.5,4.79,2025-11-23 12:00:00,OpenWeather,2025-11-23,Satisfactory
2025-11-24 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.34,30.28,27,34,1010,80,1012,990,2.04,14,11.88,14,8002,88,267.06,9.99,50.67,46.71,9.91,46.64,61.56,14.18,2025-11-24 12:00:00,OpenWeather,2025-11-24,Satisfactory
2025-11-25 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,32.42,32.88,27,34,1011,89,1015,999,4.6,192,4.14,10,9359,144,481.86,13.93,31.04,64.68,22.27,61.92,95.36,4.4,2025-11-25 12:00:00,OpenWeather,2025-11-25,Moderate
2025-11-26 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,27.01,27.13,27,34,1005,92,1014,1002,2.68,76,10.82,13,5517,139,879.75,13.53,49.91,63.05,11.13,75.06,93.07,5.66,2025-11-26 12:00:00,OpenWeather,2025-11-26,Moderate
2025-11-27 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,31.56,30.39,27,34,1010,79,1003,990,1.53,72,1.41,7,6845,114,920.59,1.67,57.98,22.41,5.53,62.7,97.19,7.9,2025-11-27 12:00:00,OpenWeather,2025-11-27,Moderate
2025-11-28 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,29.12,28.85,27,34,996,84,1007,998,1.51,5,3.35,8,5460,130,1329.59,14.76,37.11,46.7,7.67,62.4,89.23,13.28,2025-11-28 12:00:00,OpenWeather,2025-11-28,Moderate
2025-11-29 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,28.04,26.14,27,34,1002,81,1000,1014,1.86,313,4.82,83,6160,86,913.76,2.35,5.25,42.67,3.23,40.42,64.67,12.83,2025-11-29 12:00:00,OpenWeather,2025-11-29,Satisfactory
2025-11-30 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,32.32,30.58,27,34,1024,85,1015,1000,5.55,319,1.04,8,7198,120,1142.0,15.2,23.05,31.13,19.68,70.8,104.78,6.38,2025-11-30 12:00:00,OpenWeather,2025-11-30,Moderate
2025-12-01 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,28.14,28.15,26,32,1000,92,1015,1010,7.05,268,8.88,10,5680,85,1238.33,11.18,50.83,75.41,12.52,46.75,73.87,7.58,2025-12-01 12:00:00,OpenWeather,2025-12-01,Satisfactory
2025-12-02 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,31.83,32.22,26,32,1017,90,1001,1008,6.01,339,5.91,46,6190,55,1039.63,9.15,27.88,30.11,11.73,31.9,39.24,3.75,2025-12-02 12:00:00,OpenWeather,2025-12-02,Satisfactory
2025-12-03 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,26.58,25.35,26,32,995,81,1014,1004,4.63,245,11.39,9,6728,88,877.56,5.39,29.07,52.61,21.93,47.52,62.73,11.49,2025-12-03 12:00:00,OpenWeather,2025-12-03,Satisfactory
2025-12-04 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,31.37,32.78,26,32,1009,83,1011,997,3.47,328,2.39,62,9429,56,1427.6,9.09,17.21,52.04,15.31,23.52,29.4,5.26,2025-12-04 12:00:00,OpenWeather,2025-12-04,Satisfactory
2025-12-05 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,31.78,31.78,26,32,1012,97,1013,1006,2.62,219,6.08,0,4740,84,987.99,19.18,19.34,29.12,29.4,42.84,52.69,10.0,2025-12-05 12:00:00,OpenWeather,2025-12-05,Satisfactory
2025-12-06 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,28.15,29.32,26,32,997,93,1006,997,4.88,184,1.58,1,5292,85,560.97,19.37,9.35,47.4,26.19,39.95,57.53,9.99,2025-12-06 12:00:00,OpenWeather,2025-12-06,Satisfactory
2025-12-07 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,29.66,28.52,26,32,1010,90,1007,1006,4.23,134,10.11,5,9008,120,744.45,7.9,37.74,71.29,24.64,48.0,68.64,9.72,2025-12-07 12:00:00,OpenWeather,2025-12-07,Moderate
2025-12-08 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,28.46,29.23,26,32,1006,84,1003,992,7.18,69,5.37,88,5582,120,1104.61,16.55,31.65,75.36,12.61,63.6,80.77,12.1,2025-12-08 12:00:00,OpenWeather,2025-12-08,Moderate
2025-12-09 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,29.06,30.74,26,32,996,85,1004,1009,0.79,156,7.07,11,6265,54,613.35,6.95,52.33,68.31,3.72,27.54,40.48,7.22,2025-12-09 12:00:00,OpenWeather,2025-12-09,Satisfactory
2025-12-10 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.96,31.94,26,32,1001,83,1020,1007,3.06,353,7.24,5,9477,62,230.0,16.72,28.48,35.99,17.23,27.9,37.39,3.73,2025-12-10 12:00:00,OpenWeather,2025-12-10,Satisfactory
2025-12-11 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,26.87,26.21,26,32,1000,81,1015,1012,3.41,269,10.67,14,5097,107,1375.85,18.71,54.37,76.34,2.27,52.43,79.69,13.03,2025-12-11 12:00:00,OpenWeather,2025-12-11,Moderate
2025-12-12 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,26.57,28.06,26,32,998,93,1003,1008,2.41,309,10.45,5,9652,113,237.88,16.91,25.08,58.85,22.33,49.72,61.65,2.79,2025-12-12 12:00:00,OpenWeather,2025-12-12,Moderate
2025-12-13 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.11,29.23,26,32,1015,96,1016,1007,1.36,214,9.96,0,5775,113,800.22,7.73,27.29,52.32,9.09,47.46,62.17,7.22,2025-12-13 12:00:00,OpenWeather,2025-12-13,Moderate
2025-12-14 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,27.13,27.72,26,32,1005,90,1017,995,4.85,96,1.13,87,7997,79,1254.37,15.98,38.34,29.22,18.79,36.34,45.06,7.6,2025-12-14 12:00:00,OpenWeather,2025-12-14,Satisfactory
2025-12-15 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.95,30.59,26,32,1004,93,1019,1008,3.15,334,10.38,5,7638,119,1250.68,8.88,46.24,28.99,17.86,49.98,68.47,14.75,2025-12-15 12:00:00,OpenWeather,2025-12-15,Moderate
2025-12-16 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,26.94,26.68,26,32,1015,95,1006,1007,5.35,143,3.12,22,4942,115,542.27,18.08,34.67,73.63,9.79,66.7,93.38,8.17,2025-12-16 12:00:00,OpenWeather,2025-12-16,Moderate
2025-12-17 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,27.46,26.51,26,32,1021,88,1009,1004,7.19,334,9.55,50,4545,50,1022.05,3.49,55.34,20.87,7.04,28.0,34.44,9.21,2025-12-17 12:00:00,OpenWeather,2025-12-17,Good
2025-12-18 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Haze,haze,721,28.46,28.2,26,32,999,87,1014,998,6.62,77,9.76,99,2644,67,1286.67,9.26,15.06,28.94,7.83,36.18,52.1,7.32,2025-12-18 12:00:00,OpenWeather,2025-12-18,Satisfactory
2025-12-19 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.41,31.81,26,32,996,87,1019,995,2.39,165,11.81,3,7547,74,1243.04,10.64,8.01,21.45,29.03,36.26,55.48,11.36,2025-12-19 12:00:00,OpenWeather,2025-12-19,Satisfactory
2025-12-20 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.15,29.82,26,32,1007,84,1004,1004,1.87,94,9.73,9,4640,115,1302.13,18.53,57.67,50.06,29.69,48.3,68.1,1.07,2025-12-20 12:00:00,OpenWeather,2025-12-20,Moderate
2025-12-21 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,30.92,32.12,26,32,1017,89,1012,994,2.54,344,9.16,26,4646,116,248.67,3.28,30.4,29.2,11.94,48.72,71.62,6.1,2025-12-21 12:00:00,OpenWeather,2025-12-21,Moderate
2025-12-22 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,29.16,28.79,26,32,999,86,1010,999,2.02,269,2.77,13,4593,87,1054.19,17.48,41.62,25.4,28.8,39.15,50.9,5.86,2025-12-22 12:00:00,OpenWeather,2025-12-22,Satisfactory
2025-12-23 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,26.45,25.89,26,32,1022,98,1008,1000,1.06,112,9.51,3,7184,112,453.97,11.6,24.72,14.24,9.45,48.16,73.68,5.48,2025-12-23 12:00:00,OpenWeather,2025-12-23,Moderate
2025-12-24 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,29.62,29.05,26,32,1013,96,1007,994,1.86,155,3.7,78,4699,110,1391.91,3.41,47.43,28.82,21.72,52.8,80.78,8.73,2025-12-24 12:00:00,OpenWeather,2025-12-24,Moderate
2025-12-25 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,30.9,31.58,26,32,1011,95,1003,1013,2.45,224,8.68,88,6794,92,307.77,4.26,33.84,23.03,17.42,52.44,76.56,12.01,2025-12-25 12:00:00,OpenWeather,2025-12-25,Satisfactory
2025-12-26 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,28.94,28.56,26,32,1013,87,1001,999,7.81,21,1.74,11,6301,105,1165.97,8.09,34.98,53.19,5.51,54.6,82.45,8.22,2025-12-26 12:00:00,OpenWeather,2025-12-26,Moderate
2025-12-27 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,28.36,27.58,26,32,1008,81,1015,1007,2.23,17,7.42,32,9899,70,1141.48,4.85,43.12,72.52,26.64,39.9,60.65,13.68,2025-12-27 12:00:00,OpenWeather,2025-12-27,Satisfactory
2025-12-28 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,29.18,29.13,26,32,1013,97,1019,1000,7.64,161,9.31,11,5278,56,383.21,5.49,36.68,48.79,9.62,24.64,37.21,7.71,2025-12-28 12:00:00,OpenWeather,2025-12-28,Satisfactory
2025-12-29 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,28.0,29.48,26,32,1025,94,1015,1000,1.89,225,8.61,9,4354,76,1321.25,6.46,46.62,38.11,18.15,40.28,52.77,7.21,2025-12-29 12:00:00,OpenWeather,2025-12-29,Satisfactory
2025-12-30 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,29.06,29.74,26,32,1012,82,1018,1000,1.71,20,6.37,13,6877,55,1195.99,3.41,39.07,46.2,29.21,23.65,36.42,9.38,2025-12-30 12:00:00,OpenWeather,2025-12-30,Satisfactory
2025-12-31 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clouds,few clouds,801,29.88,29.82,26,32,1013,93,1018,998,5.29,262,1.27,34,5794,78,1075.41,9.82,13.83,58.27,8.17,31.2,48.05,11.57,2025-12-31 12:00:00,OpenWeather,2025-12-31,Satisfactory
2026-01-01 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,25.21,26.89,19,31,1001,67,1011,1005,2.66,121,7.87,13,6862,91,1178.78,2.2,5.37,58.69,21.7,50.05,77.08,6.76,2026-01-01 12:00:00,OpenWeather,2026-01-01,Satisfactory
2026-01-02 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,27.49,26.38,19,31,1002,71,1006,1002,4.21,268,5.87,0,9278,50,265.86,12.96,58.92,15.56,9.74,24.0,30.24,13.11,2026-01-02 12:00:00,OpenWeather,2026-01-02,Good
2026-01-03 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,26.12,25.85,19,31,1011,66,1002,1013,2.11,24,10.31,15,7489,61,453.25,16.07,17.63,36.51,27.68,34.77,43.46,9.83,2026-01-03 12:00:00,OpenWeather,2026-01-03,Satisfactory
2026-01-04 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,25.95,26.83,19,31,1014,76,1002,1004,7.96,269,5.41,2,8112,118,752.97,17.7,58.33,42.16,12.1,55.46,82.08,7.93,2026-01-04 12:00:00,OpenWeather,2026-01-04,Moderate
2026-01-05 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,26.69,27.56,19,31,1020,74,1016,1002,7.23,243,6.11,1,5731,66,486.21,16.04,21.61,74.44,27.65,38.28,61.25,9.84,2026-01-05 12:00:00,OpenWeather,2026-01-05,Satisfactory
2026-01-06 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,23.2,23.26,19,31,1012,76,1011,1008,6.89,151,8.36,3,5973,93,458.07,15.31,49.4,23.1,10.8,50.22,72.32,12.29,2026-01-06 12:00:00,OpenWeather,2026-01-06,Satisfactory
2026-01-07 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,26.86,27.8,19,31,1010,69,1008,1012,1.58,164,8.52,10,7889,41,1125.92,1.92,52.25,72.81,28.3,22.14,32.99,2.44,2026-01-07 12:00:00,OpenWeather,2026-01-07,Good
2026-01-08 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.13,29.0,19,31,1002,64,1018,993,3.33,137,6.4,13,6769,67,561.6,9.21,59.22,71.52,21.68,35.51,46.16,1.73,2026-01-08 12:00:00,OpenWeather,2026-01-08,Satisfactory
2026-01-09 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,24.41,26.16,19,31,999,73,1016,1012,1.83,4,5.78,12,4213,64,1495.09,16.84,30.19,58.37,13.68,33.28,51.58,14.35,2026-01-09 12:00:00,OpenWeather,2026-01-09,Satisfactory
2026-01-10 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,19.93,20.53,19,31,1007,80,1004,1001,7.9,251,9.16,14,9220,115,1184.1,17.83,14.33,76.32,3.19,52.9,71.42,9.8,2026-01-10 12:00:00,OpenWeather,2026-01-10,Moderate
2026-01-11 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,29.01,29.78,19,31,998,75,1001,1014,5.47,325,8.81,3,4929,64,1085.41,18.21,10.17,67.1,19.44,26.24,32.28,9.56,2026-01-11 12:00:00,OpenWeather,2026-01-11,Satisfactory
2026-01-12 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.31,32.11,19,31,1011,66,1005,1009,0.63,233,6.96,7,9498,65,1008.94,12.83,38.61,43.24,29.55,32.5,51.02,8.49,2026-01-12 12:00:00,OpenWeather,2026-01-12,Satisfactory
2026-01-13 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,25.29,27.16,19,31,1024,73,1011,1005,5.89,256,10.99,12,5304,90,1395.0,3.87,18.9,12.57,24.35,45.9,56.92,14.14,2026-01-13 12:00:00,OpenWeather,2026-01-13,Satisfactory
2026-01-14 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,26.67,27.74,19,31,1009,79,1012,990,1.54,268,11.04,3,9202,83,1344.68,11.29,58.75,16.08,25.02,48.14,62.58,2.69,2026-01-14 12:00:00,OpenWeather,2026-01-14,Satisfactory
2026-01-15 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,25.64,23.97,19,31,1006,61,1003,1006,7.06,120,9.24,1,5934,61,967.37,9.96,30.55,50.59,6.15,28.67,42.14,5.43,2026-01-15 12:00:00,OpenWeather,2026-01-15,Satisfactory
2026-01-16 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,22.7,21.4,19,31,1020,64,1017,1005,1.28,77,4.94,11,8501,47,239.71,8.9,49.83,67.98,4.53,19.74,24.87,11.28,2026-01-16 12:00:00,OpenWeather,2026-01-16,Good
2026-01-17 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,20.64,19.9,19,31,1006,62,1018,1004,2.62,326,8.42,15,5136,64,1027.32,11.23,34.64,18.56,14.75,37.12,55.31,4.72,2026-01-17 12:00:00,OpenWeather,2026-01-17,Satisfactory
2026-01-18 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,26.47,25.32,19,31,1008,60,1007,992,6.21,138,2.71,1,4113,74,926.05,17.18,26.9,40.35,9.09,37.74,52.08,13.94,2026-01-18 12:00:00,OpenWeather,2026-01-18,Satisfactory
2026-01-19 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,23.31,23.15,19,31,1007,68,1014,1010,4.61,269,5.75,8,6271,113,1152.0,6.81,10.72,53.61,24.03,54.24,77.02,3.7,2026-01-19 12:00:00,OpenWeather,2026-01-19,Moderate
2026-01-20 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,20.24,18.98,19,31,1001,62,1005,1006,5.3,353,10.34,12,9935,66,881.81,4.68,9.41,21.75,24.88,36.96,47.68,10.78,2026-01-20 12:00:00,OpenWeather,2026-01-20,Satisfactory
2026-01-21 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,30.49,29.95,19,31,1022,62,1013,1006,7.71,297,10.6,1,6968,71,580.13,10.64,34.19,38.85,28.08,31.24,44.67,12.34,2026-01-21 12:00:00,OpenWeather,2026-01-21,Satisfactory
2026-01-22 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,19.88,18.68,19,31,999,77,1009,1007,4.2,275,2.23,10,9263,113,645.29,8.61,40.26,74.13,23.89,48.59,77.26,1.05,2026-01-22 12:00:00,OpenWeather,2026-01-22,Moderate
2026-01-23 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,22.86,21.11,19,31,1003,62,1019,1002,1.44,282,3.23,5,6122,64,1159.28,14.58,18.73,32.97,18.39,35.2,44.35,3.05,2026-01-23 12:00:00,OpenWeather,2026-01-23,Satisfactory
2026-01-24 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,28.54,29.98,19,31,1017,68,1014,1011,2.09,153,5.4,5,6672,91,895.59,15.85,27.54,28.42,9.09,45.5,67.8,13.23,2026-01-24 12:00:00,OpenWeather,2026-01-24,Satisfactory
2026-01-25 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,21.04,22.42,19,31,1017,75,1017,1002,3.92,286,7.83,14,8254,102,1335.31,4.33,11.36,47.5,6.87,59.16,79.87,8.74,2026-01-25 12:00:00,OpenWeather,2026-01-25,Moderate
2026-01-26 12:00:00,India,IN,Maharashtra,MH,Mumbai,1275339,19.076,72.8777,Clear,clear sky,800,21.66,20.41,19,31,1017,77,1004,1011,4.96,221,11.64,3,9888,113,850.41,19.36,12.25,59.66,13.77,58.76,74.63,6.22,2026-01-26 12:00:00,OpenWeather,2026-01-26,Moderate
